Country,Week,Alpha,Beta,Delta,Omicron,Other_variants,Total,Vaccinated,Fully_vaccinated,Boosted
QAT,202227,0,0,0,12,0,12,,,
QAT,202228,0,0,0,5,0,5,,,
QAT,202229,0,0,0,7,0,7,,,
QAT,202230,0,0,0,6,0,6,,,
QAT,202231,0,0,0,5,0,5,,,
QAT,202232,0,0,0,3,0,3,,,
QAT,202233,0,0,0,3,0,3,,,
QAT,202234,0,0,0,1,0,1,,,
QAT,202235,0,0,0,2,0,2,,,
ROU,202012,0,0,0,0,1,1,,,
ROU,202013,0,0,0,0,11,11,,,
ROU,202014,0,0,0,0,1,1,,,
ROU,202015,0,0,0,0,13,13,,,
ROU,202016,0,0,0,0,23,23,,,
ROU,202017,0,0,0,0,19,19,,,
ROU,202018,0,0,0,0,35,35,,,
ROU,202019,0,0,0,0,4,4,,,
ROU,202020,0,0,0,0,12,12,,,
ROU,202021,0,0,0,0,6,6,,,
ROU,202022,0,0,0,0,7,7,,,
ROU,202023,0,0,0,0,7,7,,,
ROU,202024,0,0,0,0,16,16,,,
ROU,202025,0,0,0,0,4,4,,,
ROU,202026,0,0,0,0,2,2,,,
ROU,202027,0,0,0,0,9,9,,,
ROU,202028,0,0,0,0,2,2,,,
ROU,202029,0,0,0,0,16,16,,,
ROU,202030,0,0,0,0,46,46,,,
ROU,202031,0,0,0,0,40,40,,,
ROU,202032,0,0,0,0,9,9,,,
ROU,202033,0,0,0,0,7,7,,,
ROU,202034,1,0,0,0,24,25,,,
ROU,202035,2,0,0,0,53,55,,,
ROU,202036,0,0,0,0,19,19,,,
ROU,202037,0,0,0,0,33,33,,,
ROU,202038,0,0,0,0,30,30,,,
ROU,202039,0,0,0,0,37,37,,,
ROU,202040,0,0,0,0,17,17,,,
ROU,202041,0,0,0,0,4,4,,,
ROU,202042,2,0,0,0,5,7,,,
ROU,202043,0,0,0,0,49,49,,,
ROU,202044,1,0,0,0,26,27,,,
ROU,202045,0,0,0,0,59,59,,,
ROU,202046,0,0,0,0,74,74,,,
ROU,202047,0,0,0,0,49,49,,,
ROU,202048,0,0,0,0,106,106,,,
ROU,202049,0,0,0,0,79,79,,,
ROU,202050,1,0,0,0,68,69,,,
ROU,202051,0,0,0,0,31,31,,,
ROU,202052,0,0,0,0,31,31,,,
ROU,202053,0,0,0,0,57,57,13242.0,,
ROU,202101,6,0,1,0,76,83,102301.0,,
ROU,202102,10,0,0,0,38,48,196567.0,,
ROU,202103,12,0,0,0,37,49,405667.0,12878.0,
ROU,202104,27,0,0,0,26,53,570752.0,101304.0,
ROU,202105,68,0,0,0,49,117,647351.0,193121.0,
ROU,202106,51,0,0,0,20,71,683006.0,400749.0,
ROU,202107,87,0,0,0,9,96,780093.0,562771.0,
ROU,202108,111,0,0,0,31,142,896727.0,616594.0,
ROU,202109,85,0,0,0,27,112,1128471.0,644707.0,
ROU,202110,188,0,0,0,24,212,1405212.0,704229.0,
ROU,202111,84,0,0,0,5,89,1696024.0,772647.0,
ROU,202112,119,1,0,0,9,129,1906461.0,943557.0,
ROU,202113,163,1,13,0,9,186,2082040.0,1168837.0,
ROU,202114,133,0,0,0,4,137,2249928.0,1383993.0,
ROU,202115,61,0,0,0,8,69,2570289.0,1581079.0,
ROU,202116,102,1,0,0,3,106,2975185.0,1771490.0,
ROU,202117,26,0,3,0,3,32,3328406.0,1963639.0,
ROU,202118,98,2,9,0,3,112,3571944.0,2314812.0,
ROU,202119,59,2,1,0,1,63,3877825.0,2777707.0,
ROU,202120,58,0,4,0,3,65,4104686.0,3224111.0,
ROU,202121,75,1,5,0,3,84,4271047.0,3568297.0,
ROU,202122,42,0,14,0,5,61,4416410.0,3911801.0,
ROU,202123,45,0,11,0,1,57,4536811.0,4168567.0,
ROU,202124,42,0,7,0,2,51,4618571.0,4338583.0,
ROU,202125,9,0,16,0,0,25,4682674.0,4470150.0,
ROU,202126,14,0,17,0,2,33,4750718.0,4579704.0,
ROU,202127,8,0,20,0,0,28,4810625.0,4653694.0,
ROU,202128,5,0,22,0,0,27,4872828.0,4725444.0,
ROU,202129,12,0,55,0,2,69,4937597.0,4794895.0,
ROU,202130,5,0,107,0,0,112,5001452.0,4864843.0,
ROU,202131,2,0,133,0,2,137,5065607.0,4931469.0,
ROU,202132,2,0,152,0,0,154,5113599.0,4988049.0,
ROU,202133,1,0,140,0,0,141,5168062.0,5052020.0,
ROU,202134,2,0,232,0,0,234,5222904.0,5113739.0,
ROU,202135,0,0,342,0,1,343,5270799.0,5163785.0,
ROU,202136,1,0,520,0,0,521,5311278.0,5204898.0,
ROU,202137,0,0,509,0,0,509,5361038.0,5252394.0,
ROU,202138,1,0,468,0,0,469,5449319.0,5321291.0,
ROU,202139,0,0,537,0,0,537,,5413050.0,
ROU,202140,0,0,611,0,0,611,,5521333.0,
ROU,202141,0,0,306,0,0,306,,5654687.0,
ROU,202142,0,0,373,0,0,373,,5876290.0,
ROU,202143,0,0,276,0,0,276,,6269486.0,
ROU,202144,0,0,171,0,0,171,,6514882.0,
ROU,202145,0,0,102,0,0,102,,6792733.0,
ROU,202146,0,0,141,0,0,141,,7156384.0,
ROU,202147,0,0,96,0,0,96,,7373064.0,
ROU,202148,0,0,68,4,0,72,,7507203.0,
ROU,202149,0,0,73,7,0,80,,7628548.0,
ROU,202150,0,0,115,13,0,128,,7718704.0,
ROU,202151,0,0,142,25,0,167,,7775049.0,
ROU,202152,0,0,77,148,0,225,,7817575.0,
ROU,202201,0,0,86,244,0,330,,7876009.0,
ROU,202202,0,0,48,391,1,440,,7914731.0,
ROU,202203,0,0,24,386,0,410,,7942418.0,
ROU,202204,0,0,11,464,0,475,,7970868.0,
ROU,202205,0,0,31,502,0,533,,7999397.0,
ROU,202206,0,0,2,466,0,468,,8022041.0,
ROU,202207,0,0,2,568,0,570,,8041055.0,
ROU,202208,0,0,1,487,0,488,,8057560.0,
ROU,202209,0,0,0,364,0,364,,8069526.0,
ROU,202210,0,0,0,339,0,339,,8076640.0,
ROU,202211,0,0,0,259,0,259,,8079573.0,
ROU,202212,0,0,1,338,0,339,,8082506.0,
ROU,202213,0,0,0,233,0,233,,8085439.0,
ROU,202214,0,0,0,271,0,271,,8088372.0,
ROU,202215,0,0,0,165,0,165,,8091305.0,
ROU,202216,0,0,0,121,0,121,,8094238.0,
ROU,202217,0,0,0,48,0,48,,8097171.0,
ROU,202218,0,0,0,14,0,14,,8100104.0,
ROU,202219,0,0,0,18,0,18,,8103037.0,
ROU,202220,0,0,0,38,0,38,,8105970.0,
ROU,202221,0,0,0,27,0,27,,8108903.0,
ROU,202222,0,0,0,17,0,17,,8111836.0,
ROU,202223,0,0,0,22,0,22,,8114769.0,
ROU,202224,0,0,0,38,0,38,,,
ROU,202225,0,0,0,33,0,33,,,
ROU,202226,0,0,0,29,0,29,,,
ROU,202227,0,0,0,61,0,61,,,
ROU,202228,0,0,0,174,0,174,,,
ROU,202229,0,0,0,190,0,190,,,
ROU,202230,0,0,0,264,0,264,,,
ROU,202231,0,0,0,200,0,200,,,
ROU,202232,0,0,0,200,0,200,,,
ROU,202233,0,0,0,121,0,121,,,
ROU,202234,0,0,0,79,0,79,,,
ROU,202235,0,0,0,82,0,82,,,
ROU,202236,0,0,0,50,0,50,,,
ROU,202237,0,0,0,30,0,30,,,
RUS,202006,0,0,0,0,1,1,,,
RUS,202009,0,0,0,0,1,1,,,
RUS,202010,0,0,0,0,1,1,,,
RUS,202011,0,0,0,0,25,25,,,
RUS,202012,0,0,0,0,48,48,,,
RUS,202013,0,0,0,0,64,64,,,
RUS,202014,0,0,0,0,64,64,,,
RUS,202015,0,0,0,0,69,69,,,
RUS,202016,0,0,0,0,35,35,,,
RUS,202017,0,0,0,0,62,62,,,
RUS,202018,0,0,0,0,38,38,,,
RUS,202019,0,0,0,0,30,30,,,
RUS,202020,0,0,0,0,76,76,,,
RUS,202021,0,0,0,0,76,76,,,
RUS,202022,0,0,0,0,118,118,,,
RUS,202023,0,0,0,0,96,96,,,
RUS,202024,0,0,0,0,65,65,,,
RUS,202025,0,0,0,0,67,67,,,
RUS,202026,0,0,0,0,55,55,,,
RUS,202027,0,0,0,0,26,26,,,
RUS,202028,0,0,0,0,35,35,,,
RUS,202029,0,0,0,0,59,59,,,
RUS,202030,0,0,0,0,31,31,,,
RUS,202031,0,0,0,0,22,22,,,
RUS,202032,0,0,0,0,41,41,,,
RUS,202033,0,0,0,0,192,192,,,
RUS,202034,0,0,0,0,177,177,,,
RUS,202035,0,0,0,0,161,161,,,
RUS,202036,0,0,0,0,138,138,,,
RUS,202037,0,0,0,0,153,153,,,
RUS,202038,0,0,0,0,133,133,,,
RUS,202039,0,0,0,0,233,233,,,
RUS,202040,0,0,0,0,305,305,,,
RUS,202041,0,0,0,0,245,245,,,
RUS,202042,0,0,0,0,213,213,,,
RUS,202043,0,0,0,0,109,109,,,
RUS,202044,0,0,0,0,60,60,,,
RUS,202045,0,0,0,0,119,119,,,
RUS,202046,0,0,0,0,208,208,,,
RUS,202047,0,0,0,0,129,129,,,
RUS,202048,0,0,0,0,94,94,,,
RUS,202049,0,0,0,0,77,77,,,
RUS,202050,0,0,0,0,48,48,,,
RUS,202051,0,0,0,0,149,149,,,
RUS,202052,1,0,0,0,146,147,,,
RUS,202053,0,0,0,0,84,84,800000.0,,
RUS,202101,0,0,0,0,64,64,,,
RUS,202102,1,0,0,0,48,49,,,
RUS,202103,3,1,0,0,45,49,,,
RUS,202104,1,0,0,0,17,18,,,
RUS,202105,3,0,0,0,35,38,,,
RUS,202106,6,1,0,0,98,105,,,
RUS,202107,9,5,0,0,237,251,,,
RUS,202108,14,0,0,0,131,145,,,
RUS,202109,21,2,2,0,97,122,5082127.0,1501746.0,
RUS,202110,25,3,0,0,146,174,,,
RUS,202111,17,1,0,0,85,103,5595893.0,2710605.0,
RUS,202112,37,2,1,0,63,103,,,
RUS,202113,36,1,0,0,97,134,7445035.0,4593824.0,
RUS,202114,36,1,2,0,125,164,8575951.0,5401446.0,
RUS,202115,28,3,2,0,144,177,9918665.0,5782138.0,
RUS,202116,38,3,11,0,137,189,11312625.0,6767873.0,
RUS,202117,24,3,16,0,104,147,12377978.0,7556421.0,
RUS,202118,23,2,20,0,72,117,13056228.0,8540846.0,
RUS,202119,29,4,66,0,83,182,14265642.0,9592559.0,
RUS,202120,29,0,143,0,67,239,15325919.0,11093801.0,
RUS,202121,23,0,204,0,59,286,16470154.0,11894928.0,
RUS,202122,6,0,171,0,28,205,17490525.0,13116019.0,
RUS,202123,9,3,644,0,51,707,18462055.0,14272158.0,
RUS,202124,7,0,295,0,15,317,19558487.0,15210415.0,
RUS,202125,4,0,253,0,10,267,21461833.0,16636380.0,
RUS,202126,0,0,205,0,3,208,24647625.0,17802442.0,
RUS,202127,1,0,506,0,2,509,28443712.0,18891256.0,
RUS,202128,0,0,129,0,5,134,31874482.0,20596805.0,
RUS,202129,0,0,72,0,4,76,34561624.0,22751923.0,
RUS,202130,1,0,109,0,8,118,36621627.0,25280451.0,
RUS,202131,0,0,156,0,8,164,38390923.0,27495250.0,
RUS,202132,0,0,106,0,9,115,40644013.0,32251637.0,
RUS,202133,0,0,107,0,5,112,42167285.0,34290783.0,
RUS,202134,0,0,120,0,0,120,43438051.0,36055311.0,
RUS,202135,0,0,145,0,0,145,44418648.0,38132101.0,
RUS,202136,0,0,205,0,2,207,45527817.0,39589536.0,
RUS,202137,0,0,214,0,1,215,,,
RUS,202138,0,0,158,0,0,158,47547409.0,41657347.0,661446.0
RUS,202139,0,0,264,0,2,266,48535310.0,42480477.0,765175.0
RUS,202140,0,0,207,0,0,207,49353510.0,44935954.0,960031.0
RUS,202141,0,0,535,0,0,535,,,
RUS,202142,0,0,355,0,0,355,52861352.0,,1547684.0
RUS,202143,0,0,543,0,0,543,55218327.0,47459477.0,1715807.0
RUS,202144,0,0,313,0,0,313,,,
RUS,202145,0,0,362,0,0,362,60561971.0,50991092.0,2410399.0
RUS,202146,0,0,389,0,1,390,63496542.0,53578117.0,
RUS,202147,0,0,188,0,0,188,66011769.0,55964877.0,4172664.0
RUS,202148,0,0,212,13,1,226,67991712.0,58480065.0,4821751.0
RUS,202149,0,0,137,4,0,141,69738785.0,60962126.0,5557942.0
RUS,202150,0,0,160,66,0,226,71530632.0,63253115.0,5961958.0
RUS,202151,0,0,67,106,0,173,72814442.0,65432375.0,6889368.0
RUS,202152,0,0,92,70,0,162,,67008180.0,7387352.0
RUS,202201,0,0,86,77,0,163,74153671.0,67159901.0,7491819.0
RUS,202202,0,0,184,259,1,444,74754560.0,68617125.0,8012331.0
RUS,202203,0,0,57,277,1,335,75693881.0,69301031.0,8899049.0
RUS,202204,0,0,64,616,2,682,76454271.0,69581579.0,9775158.0
RUS,202205,0,0,26,545,14,585,77108467.0,70315750.0,10358010.0
RUS,202206,0,0,5,531,6,542,77847010.0,70894990.0,11052808.0
RUS,202207,0,0,2,537,8,547,,,
RUS,202208,0,0,1,229,1,231,,,
RUS,202209,0,0,0,268,0,268,78750034.0,72101180.0,12483441.0
RUS,202210,0,0,1,118,0,119,78864152.0,72209922.0,12545615.0
RUS,202211,0,0,0,85,0,85,78982311.0,72324976.0,12676299.0
RUS,202212,0,0,0,50,0,50,79905693.0,72793010.0,12912676.0
RUS,202213,0,0,1,23,0,24,,,
RUS,202214,0,0,0,38,0,38,,,
RUS,202215,0,0,0,8,0,8,,,
RUS,202216,0,0,1,20,0,21,,,
RUS,202217,0,0,0,5,0,5,80862100.0,73576259.0,14188439.0
RUS,202218,0,0,0,40,0,40,,,
RUS,202219,0,0,0,78,0,78,,,
RUS,202220,0,0,0,72,0,72,81000349.0,73583983.0,14330758.0
RUS,202221,0,0,0,54,0,54,81031140.0,73682537.0,14354467.0
RUS,202222,0,0,0,41,0,41,81100653.0,73998668.0,14358389.0
RUS,202223,0,0,0,54,1,55,81107194.0,73998668.0,14367845.0
RUS,202224,0,0,0,44,0,44,81529329.0,74284589.0,14585381.0
RUS,202225,0,0,0,29,0,29,,,
RUS,202226,0,0,0,164,0,164,,,
RUS,202227,0,0,0,117,0,117,,,
RUS,202228,0,0,1,454,5,460,,,
RUS,202229,0,0,4,733,3,740,,,
RUS,202230,0,0,0,997,0,997,,,
RUS,202231,0,0,0,1689,0,1689,,,
RUS,202232,0,0,1,1639,1,1641,,,
RUS,202233,0,0,1,1839,0,1840,,,
RUS,202234,0,0,0,1696,0,1696,,,
RUS,202235,0,0,0,686,0,686,,,
RUS,202236,0,0,0,441,0,441,,,
RUS,202237,0,0,0,72,0,72,,,
RUS,202238,0,0,0,41,0,41,,,
SAU,202006,0,0,0,0,2,2,,,
SAU,202007,0,0,0,0,5,5,,,
SAU,202008,0,0,0,0,5,5,,,
SAU,202009,0,0,0,0,4,4,,,
SAU,202010,0,0,0,0,3,3,,,
SAU,202011,0,0,0,0,10,10,,,
SAU,202012,0,0,0,0,27,27,,,
SAU,202013,0,0,0,0,66,66,,,
SAU,202014,0,0,0,0,101,101,,,
SAU,202015,0,0,0,0,126,126,,,
SAU,202016,0,0,0,0,68,68,,,
SAU,202017,0,0,0,0,107,107,,,
SAU,202018,0,0,0,0,46,46,,,
SAU,202019,0,0,0,0,14,14,,,
SAU,202020,0,0,0,0,8,8,,,
SAU,202022,0,0,0,0,63,63,,,
SAU,202023,0,0,0,0,29,29,,,
SAU,202024,0,0,0,0,73,73,,,
SAU,202025,0,0,0,0,62,62,,,
SAU,202026,0,0,0,0,68,68,,,
SAU,202027,0,0,0,0,38,38,,,
SAU,202029,0,0,0,0,13,13,,,
SAU,202031,0,0,0,0,15,15,,,
SAU,202032,0,0,0,0,8,8,,,
SAU,202033,0,0,0,0,7,7,,,
SAU,202035,0,0,0,0,14,14,,,
SAU,202047,0,0,0,0,2,2,,,
SAU,202048,0,0,0,0,6,6,,,
SAU,202049,0,0,0,0,2,2,,,
SAU,202050,0,0,0,0,3,3,,,
SAU,202051,0,0,0,0,5,5,,,
SAU,202101,0,0,0,0,5,5,,,
SAU,202102,0,0,0,0,2,2,,,
SAU,202103,0,0,0,0,1,1,,,
SAU,202105,0,0,0,0,15,15,,,
SAU,202106,0,0,0,0,78,78,,,
SAU,202107,0,0,0,0,18,18,,,
SAU,202108,0,0,0,0,14,14,,,
SAU,202114,7,0,0,0,0,7,,,
SAU,202115,1,1,0,0,6,8,,,
SAU,202116,2,1,0,0,4,7,,,
SAU,202117,2,0,0,0,4,6,,,
SAU,202118,2,0,0,0,1,3,,,
SAU,202119,0,0,1,0,1,2,,,
SAU,202120,5,6,1,0,3,15,,,
SAU,202121,1,4,0,0,5,10,,,
SAU,202123,0,2,0,0,1,3,,,
SAU,202124,0,0,0,0,1,1,,,
SAU,202126,0,0,2,0,0,2,16604577.0,1715851.0,
SAU,202127,0,0,3,0,0,3,17384949.0,2202016.0,
SAU,202128,0,1,0,0,0,1,18438591.0,3824488.0,
SAU,202129,0,0,1,0,0,1,18443264.0,5870970.0,
SAU,202130,0,0,1,0,0,1,18786436.0,8081320.0,
SAU,202131,0,0,1,0,0,1,19852575.0,9749158.0,
SAU,202136,0,0,2,0,1,3,22726957.0,16624836.0,
SAU,202138,0,0,1,0,0,1,23228976.0,18261707.0,
SAU,202148,0,0,1,0,0,1,24665104.0,22581545.0,380742.0
SAU,202149,0,0,3,0,0,3,24766927.0,22771497.0,484746.0
SAU,202150,0,0,3,9,0,12,24854157.0,22908284.0,560514.0
SAU,202151,0,0,1,20,0,21,24942157.0,23052006.0,1429085.0
TUR,202012,0,0,0,0,36,36,,,
TUR,202013,0,0,0,0,31,31,,,
TUR,202014,0,0,0,0,10,10,,,
TUR,202015,0,0,0,0,9,9,,,
TUR,202016,0,0,0,0,28,28,,,
TUR,202017,0,0,0,0,27,27,,,
TUR,202018,0,0,0,0,44,44,,,
TUR,202019,0,0,0,0,57,57,,,
TUR,202020,0,0,0,0,30,30,,,
TUR,202021,0,0,0,0,46,46,,,
TUR,202022,0,0,0,0,17,17,,,
TUR,202023,0,0,0,0,18,18,,,
TUR,202024,0,0,0,0,6,6,,,
TUR,202025,0,0,0,0,21,21,,,
TUR,202026,0,0,0,0,22,22,,,
TUR,202028,0,0,0,0,2,2,,,
TUR,202029,0,0,0,0,1,1,,,
TUR,202031,0,0,0,0,8,8,,,
TUR,202032,0,0,0,0,6,6,,,
TUR,202033,0,0,0,0,1,1,,,
TUR,202035,0,0,0,0,13,13,,,
TUR,202036,0,0,0,0,6,6,,,
TUR,202037,0,0,0,0,13,13,,,
TUR,202038,0,0,0,0,12,12,,,
TUR,202039,0,0,0,0,8,8,,,
TUR,202040,0,0,0,0,1,1,,,
TUR,202041,0,0,0,0,1,1,,,
TUR,202043,0,0,0,0,2,2,,,
TUR,202045,0,0,0,0,2,2,,,
TUR,202046,0,0,0,0,1,1,,,
TUR,202047,0,0,0,0,32,32,,,
TUR,202048,0,0,0,0,1,1,,,
TUR,202050,0,0,0,0,5,5,,,
TUR,202051,0,0,0,0,5,5,,,
TUR,202052,3,0,0,0,59,62,,,
TUR,202053,12,0,0,0,13,25,,,
TUR,202101,8,0,0,0,3,11,,,
TUR,202102,31,0,0,0,18,49,,,
TUR,202103,114,3,0,0,68,185,,,
TUR,202104,190,30,0,0,112,332,,,
TUR,202105,0,1,1,0,7,9,,,
TUR,202106,135,213,0,0,453,801,3253005.0,456891.0,
TUR,202107,1,28,0,0,279,308,5503094.0,1030416.0,
TUR,202108,9,39,0,0,756,804,6854642.0,1660133.0,
TUR,202109,8,93,0,0,238,339,7509923.0,2373684.0,
TUR,202110,32,78,333,0,478,921,7887544.0,3035740.0,
TUR,202111,6,36,0,0,22,64,8016078.0,5013676.0,
TUR,202112,11,61,0,0,56,128,8217124.0,6435535.0,
TUR,202113,31,127,16,0,1090,1264,9478896.0,7124023.0,
TUR,202114,10,8,0,0,6,24,10865731.0,7579623.0,
TUR,202115,7,0,0,0,0,7,12151728.0,7785631.0,
TUR,202116,4,0,0,0,0,4,13114373.0,7954030.0,
TUR,202117,0,0,0,0,142,142,13752107.0,9146939.0,
TUR,202118,4,3,2,0,283,292,14545524.0,10307829.0,
TUR,202121,12,4,6,0,268,290,16498868.0,12303813.0,
TUR,202122,51,11,6,0,82,150,17515705.0,13060357.0,
TUR,202123,43,2,45,0,30,120,19761182.0,13666980.0,
TUR,202124,22,29,267,0,300,618,26824612.0,14370178.0,
TUR,202125,1,7,311,0,206,525,32233753.0,14845875.0,
TUR,202126,3,1,896,0,57,957,35828964.0,15625651.0,1025309.0
TUR,202127,1,0,3029,0,88,3118,37644385.0,17070834.0,2868205.0
TUR,202128,14,1,48,0,817,880,38900715.0,20552887.0,3616775.0
TUR,202129,0,0,379,0,1,380,39413330.0,22597613.0,3772354.0
TUR,202130,2,42,1627,0,309,1980,41012715.0,27355633.0,4904319.0
TUR,202131,21,9,4209,0,4257,8496,41632116.0,28572955.0,5469207.0
TUR,202132,1318,0,5971,0,1060,8349,43784866.0,32546912.0,6533719.0
TUR,202133,0,0,23348,0,4705,28053,45796679.0,34963740.0,7682931.0
TUR,202134,1,0,252,0,0,253,47675684.0,36521647.0,8513043.0
TUR,202135,0,0,1066,0,0,1066,49376328.0,38141442.0,9243438.0
TUR,202136,0,0,2290,0,0,2290,51411717.0,40158373.0,9884664.0
TUR,202137,0,0,424,0,0,424,52601310.0,41902917.0,10389867.0
TUR,202138,0,0,767,0,0,767,53390829.0,43439793.0,10811301.0
TUR,202139,2,0,2241,0,0,2243,53997429.0,44910311.0,11252198.0
TUR,202140,0,0,858,0,0,858,54467941.0,46156214.0,11601197.0
TUR,202141,1,0,858,0,0,859,54833779.0,47226488.0,11801969.0
TUR,202142,0,0,275,0,0,275,55144241.0,48043489.0,11976867.0
TUR,202143,0,0,86,0,0,86,55375923.0,48614256.0,12220034.0
TUR,202144,0,0,1346,0,3,1349,55610309.0,49155101.0,12546310.0
TUR,202145,0,0,1080,0,0,1080,55810636.0,49594716.0,12897325.0
TUR,202146,0,0,1251,0,3,1254,56026218.0,50012340.0,13233726.0
TUR,202147,0,0,1130,0,1,1131,56188582.0,50329638.0,13540205.0
TUR,202148,0,0,1903,1,0,1904,56360977.0,50632985.0,13863578.0
TUR,202149,0,0,901,2,1,904,56507792.0,50896427.0,14196321.0
TUR,202150,0,0,869,48,2,919,56649405.0,51142896.0,15833048.0
TUR,202151,0,0,1046,163,2,1211,56789326.0,51387150.0,20172780.0
TUR,202152,0,0,1081,586,5,1672,56925363.0,51621727.0,23383385.0
TUR,202201,0,0,25,818,0,843,57086572.0,51872868.0,27038493.0
TUR,202202,0,0,101,1911,0,2012,57245214.0,52112351.0,29714256.0
TUR,202203,0,0,2,970,0,972,57331624.0,52253904.0,31080136.0
TUR,202204,0,0,6,828,0,834,57402431.0,52367432.0,31933938.0
TUR,202205,0,0,4,281,0,285,57486690.0,52500475.0,32846228.0
TUR,202206,0,0,6,271,0,277,57559910.0,52616197.0,33764829.0
TUR,202207,0,0,4,1328,0,1332,57619810.0,52709583.0,34470137.0
TUR,202208,0,0,1,1023,0,1024,57672341.0,52792845.0,35038106.0
TUR,202209,0,0,1,582,0,583,57710714.0,52855894.0,35405785.0
TUR,202210,0,0,0,1216,3,1219,57733973.0,52895872.0,35605607.0
TUR,202211,0,0,13,34,0,47,57752216.0,52926256.0,35757229.0
TUR,202213,0,0,0,485,0,485,,,
TUR,202214,0,0,0,728,0,728,57794538.0,52999118.0,36412477.0
TUR,202215,0,0,0,322,0,322,,,
TUR,202216,0,0,2,382,21,405,57811832.0,53025218.0,36586179.0
TUR,202217,0,0,0,365,0,365,57818874.0,53034655.0,36645135.0
TUR,202218,0,0,0,11,0,11,57822768.0,53040431.0,36677009.0
TUR,202219,0,0,0,257,0,257,57830467.0,53050434.0,36742707.0
TUR,202220,0,0,0,205,0,205,57836357.0,53057831.0,36783135.0
TUR,202221,0,0,0,417,0,417,57841732.0,53064473.0,36813604.0
TUR,202222,0,0,0,111,0,111,,,
TUR,202223,0,0,0,207,0,207,,,
TUR,202224,0,0,0,196,0,196,57853442.0,53081718.0,36861978.0
TUR,202225,0,0,0,513,1,514,57856676.0,53085724.0,36872134.0
TUR,202226,0,0,0,571,0,571,57859392.0,53089113.0,36885131.0
TUR,202227,0,0,0,340,0,340,57861902.0,53092235.0,36907172.0
TUR,202229,0,0,0,130,0,130,57874397.0,53104692.0,38531513.0
TUR,202230,0,0,0,444,1,445,57884846.0,53115227.0,39496120.0
TUR,202231,0,0,0,599,1,600,57893532.0,53123772.0,40097626.0
TUR,202232,0,0,0,175,0,175,57901189.0,53131148.0,40508795.0
TUR,202233,0,0,0,514,0,514,57907220.0,53137739.0,40751153.0
TUR,202234,0,0,0,73,0,73,57912183.0,53143421.0,40901704.0
TUR,202235,0,0,0,233,0,233,57915985.0,53148187.0,40992379.0
TUR,202236,0,0,0,224,0,224,57920139.0,53152957.0,41070837.0
TUR,202237,0,0,0,63,0,63,57923580.0,53156559.0,41127083.0
TUR,202238,0,0,0,94,0,94,57926134.0,53159603.0,41177010.0
UKR,202017,0,0,0,0,2,2,,,
UKR,202019,0,0,0,0,2,2,,,
UKR,202020,0,0,0,0,8,8,,,
UKR,202021,0,0,0,0,1,1,,,
UKR,202022,0,0,0,0,21,21,,,
UKR,202023,0,0,0,0,2,2,,,
UKR,202026,0,0,0,0,14,14,,,
UKR,202028,0,0,0,0,3,3,,,
UKR,202031,0,0,0,0,3,3,,,
UKR,202032,0,0,0,0,10,10,,,
UKR,202048,0,0,0,0,2,2,,,
UKR,202053,0,0,0,0,45,45,,,
UKR,202101,0,0,0,0,20,20,,,
UKR,202102,0,0,0,0,33,33,,,
UKR,202103,0,0,0,0,1,1,,,
UKR,202107,4,0,0,0,0,4,,,
UKR,202108,24,0,0,0,3,27,3141.0,,
UKR,202110,4,0,0,0,0,4,51137.0,,
UKR,202111,31,0,0,0,0,31,108309.0,1.0,
UKR,202112,1,0,0,0,0,1,196879.0,1.0,
UKR,202119,3,0,0,0,1,4,939236.0,17086.0,
UKR,202120,13,0,0,0,0,13,978031.0,75002.0,
UKR,202121,7,0,0,0,0,7,1015976.0,125661.0,
UKR,202123,2,0,0,0,0,2,1459374.0,237296.0,
UKR,202124,21,0,5,0,1,27,1722325.0,360167.0,
UKR,202125,6,0,8,0,2,16,1893837.0,572688.0,
UKR,202127,0,0,8,0,0,8,2298300.0,1165066.0,
UKR,202128,3,0,7,0,0,10,2638939.0,1423014.0,
UKR,202129,4,0,21,0,0,25,3060559.0,1703362.0,
UKR,202130,0,0,2,0,0,2,3571445.0,2023755.0,
UKR,202131,0,0,1,0,0,1,4106083.0,2384687.0,
UKR,202132,0,0,1,0,0,1,4691018.0,2730177.0,
UKR,202133,0,0,2,0,0,2,5057068.0,3124548.0,
UKR,202135,0,0,12,0,0,12,5569049.0,4196917.0,
UKR,202136,0,0,2,0,0,2,5889810.0,4795238.0,
UKR,202137,0,0,33,0,0,33,6282896.0,5157975.0,
UKR,202138,0,0,19,0,0,19,6759689.0,5464201.0,
UKR,202140,0,0,6,0,0,6,7529594.0,6135929.0,
UKR,202141,0,0,2,0,0,2,7922413.0,6488625.0,
UKR,202142,0,0,14,0,0,14,8890452.0,6984257.0,
UKR,202143,0,0,58,0,0,58,10156227.0,7442226.0,
UKR,202144,0,0,2,0,0,2,11354679.0,7925253.0,
UKR,202145,0,0,6,0,0,6,12187559.0,8686625.0,
UKR,202146,0,0,12,0,0,12,12805744.0,9784545.0,
UKR,202147,0,0,54,0,0,54,13289461.0,10925479.0,
UKR,202148,0,0,5,0,0,5,13725903.0,11783121.0,
UKR,202149,0,0,40,0,0,40,14114892.0,12441591.0,
UKR,202150,0,0,81,3,0,84,14375344.0,12982566.0,92.0
UKR,202151,0,0,44,3,0,47,14583759.0,13414307.0,2637.0
